answer_id,visit_id,question_id,campaign_id,project_id,project_name,client_id,client_name,campaign_name,intervention_point_id,route_id,employee_id,employee_name,is_main_employee,workers_assigned_count,employee_active_status,employee_contract_type,employee_address_province,visit_date,visit_time,visit_status,visit_type,is_client_billable,question_name,question_category,question_order,question_is_highlighted,image_associated,question_type,answer,expected_answer,fk_visit_id_valid,fk_question_id_valid,created_at,updated_at_sys
400,80,30,4,2,Proyecto Formación 2,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Formación 2,92,16,33,Laura,true,2,true,INDEF,GRANADA,2026-02-02,13:45:00,OK,V,false,Resultado de la formación,1. Visita,7,false,false,S,,No,true,true,2026-01-29,2026-04-25
404,81,27,4,2,Proyecto Formación 2,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Formación 2,190,15,15,Miguel,true,2,true,INDEF,LUGO,2026-02-11,13:15:00,INFO,T,true,Núm. de personas formadas,1. Visita,4,false,true,N,90,Si,true,true,2026-02-07,2026-04-15
411,81,29,4,2,Proyecto Formación 2,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Formación 2,190,15,15,Miguel,true,2,true,INDEF,LUGO,2026-02-11,13:15:00,INFO,T,true,Indica tiempo de la visita (en min),1. Visita,6,false,true,N,2,,true,true,2026-02-07,2026-04-15
414,82,29,4,2,Proyecto Formación 2,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Formación 2,48,15,15,Miguel,true,2,true,INDEF,LUGO,2026-03-23,13:15:00,INCID,V,true,Indica tiempo de la visita (en min),1. Visita,6,false,true,N,20,No,true,true,2026-03-18,2026-05-03
435,85,33,4,2,Proyecto Formación 2,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Formación 2,38,14,13,Sara,true,2,true,,BADAJOZ,2026-01-28,16:15:00,INCID,,false,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,10,false,false,M,Segundo espacio,Si,true,true,2026-01-23,2026-03-02
483,94,32,4,2,Proyecto Formación 2,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Formación 2,47,16,33,Laura,true,2,true,INDEF,GRANADA,2026-03-05,17:15:00,INFO,V,true,Cargo de la persona formada,,9,true,false,S,Auxiliar,,true,true,2026-03-05,2026-03-09
605,111,34,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,188,17,40,Claudia,true,2,true,PART,MADRID,2026-04-07,08:45:00,INCID,,false,Indica el nº de facings de Reflex Gel,2. Visibilidad,1,true,false,S,4,,true,true,2026-04-04,2026-04-15
623,113,38,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,183,17,40,Claudia,true,2,true,PART,MADRID,2026-02-12,15:45:00,INCID,,true,Indica de qué marca,1. Visita,5,false,false,M,No necesitan nada,,true,true,2026-02-08,2026-05-06
714,124,35,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,147,17,40,Claudia,true,2,true,PART,MADRID,2026-02-04,13:00:00,INCID,C,true,HORARIO,1.Info,2,false,false,T,Titular disponible,No,true,true,2026-02-04,2026-02-11
721,125,40,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,36,17,40,Claudia,true,2,true,PART,MADRID,2026-04-16,08:45:00,INCID,T,true,Nombre de la persona formada,1. Visita,7,true,false,T,Farmacéutico adjunto,Si,true,true,2026-04-12,2026-04-28
744,128,44,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,2,17,40,Claudia,true,2,true,PART,MADRID,2026-03-24,19:00:00,INFO,T,false,Tipo de farmacia,1. Visita,11,false,false,S,Farmacia con producto expuesto,,true,true,2026-03-24,2026-05-10
746,128,34,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,2,17,40,Claudia,true,2,true,PART,MADRID,2026-03-24,19:00:00,INFO,T,false,Indica el nº de facings de Reflex Gel,2. Visibilidad,1,true,false,S,3,,true,true,2026-03-24,2026-05-10
750,128,38,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,2,17,40,Claudia,true,2,true,PART,MADRID,2026-03-24,19:00:00,INFO,T,false,Indica de qué marca,1. Visita,5,false,false,M,,,true,true,2026-03-24,2026-05-10
759,129,43,5,3,Proyecto Visibilidad 3,2,Pharmakon Consumer Health,Campaña Jan 2026 – Proyecto Visibilidad 3,23,17,40,Claudia,true,2,true,PART,MADRID,2026-04-12,18:00:00,INCID,,false,Que producto en concreto?,1. Visita,10,false,false,T,Auxiliar de farmacia,Si,true,true,2026-04-10,2026-05-13
778,132,46,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,101,19,24,Sara,true,2,true,,CASTELLON,2026-01-02,12:30:00,INCID,,true,Indica de qué marca,1. Visita,2,true,false,M,No necesitan nada,,true,true,2025-12-30,2026-01-17
782,133,52,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,247,18,43,Ana,true,2,true,PART,VALLADOLID,2026-01-23,11:45:00,,C,true,Indica el nº de facings de Nurofen,2. Visibilidad,8,false,false,T,Farmacéutico adjunto,,true,true,2026-01-18,2026-03-03
783,133,45,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,247,18,43,Ana,true,2,true,PART,VALLADOLID,2026-01-23,11:45:00,,C,true,Indica tiempo de la formación (en min),1. Visita,1,true,false,N,30,No,true,true,2026-01-18,2026-03-03
819,137,49,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,155,20,9,María,true,2,true,PART,CUENCA,2026-01-30,19:15:00,INFO,,true,Indica el nº de facings de Gaviscon,2. Visibilidad,5,false,true,S,8,,true,true,2026-01-30,2026-03-12
851,141,54,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,223,19,24,Sara,true,2,true,,CASTELLON,2026-01-04,08:45:00,INCID,C,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,10,false,true,S,4,,true,true,2026-01-02,2026-03-27
863,143,51,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,21,19,24,Sara,true,2,true,,CASTELLON,2026-01-22,14:45:00,INCID,V,true,Nombre de la persona formada,1. Visita,7,false,false,T,Sin comentarios,,true,true,2026-01-20,2026-02-20
890,146,51,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,95,20,9,María,true,2,true,PART,CUENCA,,18:30:00,INCID,,true,Nombre de la persona formada,1. Visita,7,false,false,T,Auxiliar de farmacia,,true,true,2026-02-22,2026-03-30
895,147,45,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,51,19,24,Sara,true,2,true,,CASTELLON,2026-01-22,15:45:00,INCID,,false,Indica tiempo de la formación (en min),1. Visita,1,true,false,N,20,,true,true,2026-01-21,2026-04-29
896,147,55,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,51,19,24,Sara,true,2,true,,CASTELLON,2026-01-22,15:45:00,INCID,,false,Indica el nº de facings de Strepsils/Strefen,,11,false,false,S,4,,true,true,2026-01-21,2026-04-29
901,148,47,6,4,Proyecto Visibilidad 4,2,Pharmakon Consumer Health,Campaña Oct 2025 – Proyecto Visibilidad 4,189,20,9,María,true,2,true,PART,CUENCA,2026-02-06,15:00:00,INCID,C,,Resultado de la visita,2.Visita,3,false,false,S,,,true,true,2026-02-04,2026-02-07
932,153,62,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,102,24,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,,17:00:00,INCID,C,true,HORARIO,,7,false,false,T,Auxiliar de farmacia,,true,true,2026-01-06,2026-03-01
938,154,58,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,7,23,41,Lucía,true,2,true,TEMP,ÁVILA,2026-02-04,08:45:00,OK,V,false,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,,false,true,M,Ampliar facings,,true,true,2026-02-02,2026-03-22
945,155,61,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,154,23,41,Lucía,true,2,true,TEMP,ÁVILA,2026-01-12,19:15:00,INFO,,false,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,6,false,true,M,Mejora planograma,,true,true,2026-01-10,2026-05-11
950,156,57,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,197,23,41,Lucía,true,2,true,TEMP,ÁVILA,2026-02-14,13:45:00,INCID,C,false,Indica tipo de visita,,2,false,true,S,Agendada,,true,true,2026-02-11,2026-04-24
990,164,58,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,121,21,44,José,true,2,true,TEMP,BARCELONA,2026-03-19,,INCID,T,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,,false,true,M,Segundo espacio,Si,true,true,2026-03-15,2026-03-30
1002,166,62,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,110,21,44,José,true,2,true,TEMP,BARCELONA,2026-02-12,11:00:00,INFO,V,,HORARIO,,7,false,false,T,Sin comentarios,,true,true,2026-02-10,2026-03-07
1015,168,57,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,182,25,16,Lucía,true,2,true,INDEF,,2026-01-03,08:30:00,INCID,,true,Indica tipo de visita,,2,false,true,S,Agendada,,true,true,2025-12-29,2026-04-04
1022,169,60,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,103,25,16,Lucía,true,2,true,INDEF,,2026-03-02,09:15:00,INCID,C,true,Núm. de personas formadas,1. Visita,5,false,false,N,15,,true,true,2026-03-02,2026-03-25
1046,174,57,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,74,24,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-03-08,09:15:00,INCID,C,true,Indica tipo de visita,,2,false,true,S,Agendada,,true,true,2026-03-03,2026-04-20
1048,174,61,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,74,24,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-03-08,09:15:00,INCID,C,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,6,false,true,M,Mejora altura,,true,true,2026-03-03,2026-04-20
1052,175,62,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,215,25,16,Lucía,true,2,true,INDEF,,2026-02-08,19:15:00,INCID,,false,HORARIO,,7,false,false,T,Pendiente de confirmar,,true,true,2026-02-04,2026-04-29
1069,178,56,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,186,23,41,Lucía,true,2,true,TEMP,ÁVILA,2026-01-16,15:30:00,INCID,C,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,1,true,false,S,1,,true,true,2026-01-14,2026-02-03
1079,180,61,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,110,24,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-07,10:00:00,INFO,,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,6,false,true,M,Mejora planograma,Si,true,true,2026-01-03,2026-03-16
1080,180,56,7,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Nov 2025 – Proyecto Auditoria 5,110,24,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-07,10:00:00,INFO,,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,1,true,false,S,4,,true,true,2026-01-03,2026-03-16
1113,188,66,8,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Oct 2025 – Proyecto Auditoria 5,44,27,37,Javier,true,2,true,INDEF,A CORUÑA,2026-01-21,,INFO,,false,Núm. Total de trabajadores de farmacia,1. Visita,3,false,false,N,3,No,true,true,2026-01-17,2026-01-27
1126,193,65,8,5,Proyecto Auditoria 5,3,Medicolab Iberia,Campaña Oct 2025 – Proyecto Auditoria 5,136,29,8,Carlos,true,2,true,,CASTELLÓN,2026-02-28,15:30:00,INCID,,true,Que producto en concreto?,1. Visita,2,false,true,T,Sin comentarios,,true,true,2026-02-25,2026-03-21
1229,231,92,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,148,38,40,Claudia,true,2,true,PART,MADRID,2026-01-18,11:45:00,INFO,C,true,HORARIO,1.Info,8,false,false,T,Sin comentarios,,true,true,2026-01-15,2026-05-14
1232,231,90,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,148,38,40,Claudia,true,2,true,PART,MADRID,2026-01-18,11:45:00,INFO,C,true,Indica tiempo de la visita (en min),1. Visita,6,false,false,N,45,,true,true,2026-01-15,2026-05-14
1241,233,92,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,209,38,40,Claudia,true,2,true,PART,MADRID,2026-01-12,11:15:00,INCID,,true,HORARIO,1.Info,8,false,false,T,Pendiente de confirmar,No,true,true,2026-01-12,2026-01-12
1264,237,90,11,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Oct 2025 – Proyecto Sell-In 7,52,38,40,Claudia,true,2,true,PART,MADRID,2026-01-29,11:45:00,INCID,,true,Indica tiempo de la visita (en min),1. Visita,6,false,false,N,30,,true,true,2026-01-25,2026-04-21
1269,238,97,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,29,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-23,16:30:00,INCID,T,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,5,false,false,M,Sacar del cajon,No,true,true,2026-01-22,2026-04-29
1277,240,97,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,179,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-30,13:00:00,INCID,V,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,5,false,false,M,Sacar del cajon,,true,true,2026-01-28,2026-03-31
1278,240,94,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,179,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-30,13:00:00,INCID,V,true,Tipo de farmacia,1. Visita,2,false,false,S,Farmacia con producto expuesto,,true,true,2026-01-28,2026-03-31
1280,240,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,179,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-30,13:00:00,INCID,V,true,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,"0, No lo trabajan",,true,true,2026-01-28,2026-03-31
1288,243,98,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,24,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-27,,INCID,V,false,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,3,,true,true,2026-01-27,2026-05-14
1304,247,94,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,9,40,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-02-06,11:00:00,INCID,V,true,Tipo de farmacia,1. Visita,2,false,false,S,Farmacia de pueblo,Si,true,true,2026-02-01,2026-04-13
1305,247,98,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,9,40,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-02-06,11:00:00,INCID,V,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,3,,true,true,2026-02-01,2026-04-13
1308,248,95,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,227,41,31,Isabel,true,2,true,PART,CASTELLON,2026-02-18,11:45:00,INCID,C,true,Nombre de la persona formada,1. Visita,3,false,false,T,Auxiliar de farmacia,,true,true,2026-02-17,2026-02-20
1358,259,98,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,136,39,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-26,14:30:00,INCID,C,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,3,,true,true,2026-01-26,2026-02-26
1376,263,97,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,173,41,31,Isabel,true,2,true,PART,CASTELLON,2026-01-17,11:15:00,INFO,C,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,5,false,false,M,Mejora altura,,true,true,2026-01-17,2026-03-08
1443,279,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,167,40,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-02-06,12:00:00,OK,T,false,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,7,,true,true,2026-02-02,2026-04-02
1457,281,96,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,144,42,16,Lucía,true,2,true,INDEF,,2026-01-14,16:30:00,INCID,T,true,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,5,,true,true,2026-01-12,2026-03-06
1459,282,98,12,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Sell-In 7,39,40,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-02-17,08:15:00,,T,false,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,1,Si,true,true,2026-02-13,2026-04-08
1472,283,102,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,17,43,19,Isabel,true,2,true,,CANILLO,2026-02-19,09:15:00,,,true,Indica el nº de facings de Gaviscon,2. Visibilidad,4,false,false,S,5,,true,true,2026-02-19,2026-05-08
1481,285,99,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,95,43,19,Isabel,true,2,true,,CANILLO,2026-04-04,12:45:00,INCID,V,true,Resultado de la formación,1. Visita,1,false,true,S,No es una farmacia,,true,true,2026-04-01,2026-05-16
1493,288,104,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,119,43,19,Isabel,true,2,true,,CANILLO,2026-01-11,,INCID,,false,Núm. Total de trabajadores de farmacia,1. Visita,6,true,false,T,Sin comentarios,No,true,true,2026-01-09,2026-02-13
1498,289,103,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,127,44,19,Isabel,true,2,true,,CANILLO,2026-03-01,12:30:00,INCID,V,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,5,false,false,S,"0, No tienen stock",No,true,true,2026-02-28,2026-04-20
1510,292,102,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,44,44,19,Isabel,true,2,true,,CANILLO,2026-02-23,11:45:00,NOVIS,,false,Indica el nº de facings de Gaviscon,2. Visibilidad,4,false,false,S,8,Si,true,true,2026-02-19,2026-04-04
1555,301,106,13,7,Proyecto Sell-In 7,5,Salutis Consumer España,Campaña Nov 2025 – Proyecto Sell-In 7,175,43,19,Isabel,true,2,true,,CANILLO,2026-02-10,,INCID,,false,Cargo de la persona formada,1. Visita,8,true,false,S,Adjunto,,true,true,2026-02-08,2026-05-08
1588,308,108,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,84,47,22,José,true,2,true,,PORTALEGRE,2026-02-28,14:45:00,INFO,T,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,2,false,false,M,Mejora altura,,true,true,2026-02-26,2026-03-05
1606,311,109,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,107,45,9,María,true,2,true,PART,CUENCA,2026-04-10,15:45:00,INCID,V,false,CONTACTO VISITA,1.Info,3,true,false,T,Sin comentarios,,true,true,2026-04-06,2026-05-01
1611,312,109,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,72,47,22,José,true,2,true,,PORTALEGRE,2026-05-11,12:15:00,INCID,,false,CONTACTO VISITA,1.Info,3,true,false,T,Farmacéutico adjunto,No,true,true,2026-05-09,2026-05-11
1627,316,112,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,207,46,15,Miguel,true,2,true,INDEF,LUGO,2026-03-14,09:15:00,INCID,T,true,La farmacia quiere realizar pedido,1. Visita,6,false,true,S,,No,true,true,2026-03-14,2026-03-21
1641,319,107,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,190,48,33,Laura,true,2,true,INDEF,GRANADA,2026-05-11,08:15:00,INCID,,true,Indica el nº de facings de Reflex Gel,2. Visibilidad,1,true,true,T,Titular disponible,,true,true,2026-05-06,2026-05-14
1670,326,112,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,61,48,33,Laura,true,2,true,INDEF,GRANADA,2026-03-25,09:30:00,OK,,true,La farmacia quiere realizar pedido,1. Visita,6,false,true,S,,,true,true,2026-03-21,2026-04-04
1737,341,109,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,181,48,33,Laura,true,2,true,INDEF,GRANADA,,13:15:00,INFO,V,true,CONTACTO VISITA,1.Info,3,true,false,T,OK,,true,true,2026-04-07,2026-04-26
1740,341,110,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,181,48,33,Laura,true,2,true,INDEF,GRANADA,,13:15:00,INFO,V,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Sacar del cajon,No,true,true,2026-04-07,2026-04-26
1743,342,108,14,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Feb 2026 – Proyecto Visibilidad 8,228,48,33,Laura,true,2,true,INDEF,GRANADA,2026-04-11,11:15:00,,,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,2,false,false,M,Segundo espacio,Si,true,true,2026-04-08,2026-05-08
1775,350,113,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,247,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-05,12:15:00,INFO,C,false,Indica el nº de facings de Reflex Spray,2. Visibilidad,1,false,true,S,8,,true,true,2026-04-04,2026-05-11
1796,354,113,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,142,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-05-15,13:45:00,INCID,,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,1,false,true,S,5,,true,true,2026-05-15,2026-05-19
1803,355,119,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,108,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-05-18,,INCID,C,true,Indica el nº de facings de Gavidigest,2. Visibilidad,7,true,false,S,"0, No tienen stock",,true,true,2026-05-18,2026-05-18
